,Gender,CohortAge,Comorbidity,Age,AllCauseWithAllCancersIncluded,AllCauseExcludingPancCancers
570,Female,70,Low,72,0.024262903,0.023806475
571,Female,70,Low,73,0.023184125,0.022674016
572,Female,70,Low,74,0.027204693,0.026677544
573,Female,70,Low,75,0.03544644,0.034897644
574,Female,70,Low,76,0.050831111,0.05024122
575,Female,70,Low,77,0.051564466,0.050926515
576,Female,70,Low,78,0.065035227,0.064385869
577,Female,70,Low,79,0.05430311,0.053609729
578,Female,70,Low,80,0.071048943,0.070322013
579,Female,70,Low,81,0.089619721,0.088849438
580,Female,70,Low,82,0.061928009,0.061125417
581,Female,70,Low,83,0.085501277,0.084683719
582,Female,70,Low,84,0.093927219,0.093071613
583,Female,70,Low,85,0.104575061,0.103592163
584,Female,70,Low,86,0.114265682,0.113282784
585,Female,70,Low,87,0.124940914,0.123958016
586,Female,70,Low,88,0.136689213,0.135706315
587,Female,70,Low,89,0.149604683,0.148621784
588,Female,70,Low,90,0.163783512,0.162800614
589,Female,70,Low,91,0.179330789,0.178347891
590,Female,70,Low,92,0.196352431,0.195369533
591,Female,70,Low,93,0.214963448,0.213980549
592,Female,70,Low,94,0.235274731,0.234291832
593,Female,70,Low,95,0.257404948,0.25642205
594,Female,70,Low,96,0.281470467,0.280487569
595,Female,70,Low,97,0.30759112,0.306608222
596,Female,70,Low,98,0.335878802,0.334895903
597,Female,70,Low,99,0.366446531,0.365463633
598,Female,70,Low,100,0.399402744,0.398419845
599,Female,70,Moderate,70,0.01528593,0.01488852
600,Female,70,Moderate,71,0.022726641,0.022300654
601,Female,70,Moderate,72,0.021832009,0.021375582
602,Female,70,Moderate,73,0.03174264,0.031232531
603,Female,70,Moderate,74,0.036429149,0.035902
604,Female,70,Moderate,75,0.043235414,0.042686618
605,Female,70,Moderate,76,0.052323151,0.05173326
606,Female,70,Moderate,77,0.059374289,0.058736339
607,Female,70,Moderate,78,0.073908649,0.073259291
608,Female,70,Moderate,79,0.07788629,0.077192909
609,Female,70,Moderate,80,0.086711512,0.085984581
610,Female,70,Moderate,81,0.077916769,0.077146487
611,Female,70,Moderate,82,0.085972297,0.085169705
612,Female,70,Moderate,83,0.085501277,0.084683719
613,Female,70,Moderate,84,0.093927219,0.093071613
614,Female,70,Moderate,85,0.104575061,0.103592163
615,Female,70,Moderate,86,0.114265682,0.113282784
616,Female,70,Moderate,87,0.124940914,0.123958016
617,Female,70,Moderate,88,0.136689213,0.135706315
618,Female,70,Moderate,89,0.149604683,0.148621784
619,Female,70,Moderate,90,0.163783512,0.162800614
620,Female,70,Moderate,91,0.179330789,0.178347891
621,Female,70,Moderate,92,0.196352431,0.195369533
622,Female,70,Moderate,93,0.214963448,0.213980549
623,Female,70,Moderate,94,0.235274731,0.234291832
624,Female,70,Moderate,95,0.257404948,0.25642205
625,Female,70,Moderate,96,0.281470467,0.280487569
626,Female,70,Moderate,97,0.30759112,0.306608222
627,Female,70,Moderate,98,0.335878802,0.334895903
628,Female,70,Moderate,99,0.366446531,0.365463633
629,Female,70,Moderate,100,0.399402744,0.398419845
630,Female,70,Severe,70,0.055108811,0.054711401
631,Female,70,Severe,71,0.052496389,0.052070401
632,Female,70,Severe,72,0.058835031,0.058378603
633,Female,70,Severe,73,0.063882217,0.063372108
634,Female,70,Severe,74,0.065762143,0.065234995
635,Female,70,Severe,75,0.075206583,0.074657787
636,Female,70,Severe,76,0.077631217,0.077041326
637,Female,70,Severe,77,0.08915119,0.08851324
638,Female,70,Severe,78,0.096628907,0.095979549
639,Female,70,Severe,79,0.101584896,0.100891515
640,Female,70,Severe,80,0.112338106,0.111611175
641,Female,70,Severe,81,0.141182907,0.140412624
642,Female,70,Severe,82,0.08650886,0.085706267
643,Female,70,Severe,83,0.085501277,0.084683719
644,Female,70,Severe,84,0.093927219,0.093071613
645,Female,70,Severe,85,0.104575061,0.103592163
646,Female,70,Severe,86,0.114265682,0.113282784
647,Female,70,Severe,87,0.124940914,0.123958016
648,Female,70,Severe,88,0.136689213,0.135706315
649,Female,70,Severe,89,0.149604683,0.148621784
650,Female,70,Severe,90,0.163783512,0.162800614
651,Female,70,Severe,91,0.179330789,0.178347891
652,Female,70,Severe,92,0.196352431,0.195369533
653,Female,70,Severe,93,0.214963448,0.213980549
654,Female,70,Severe,94,0.235274731,0.234291832
655,Female,70,Severe,95,0.257404948,0.25642205
656,Female,70,Severe,96,0.281470467,0.280487569
657,Female,70,Severe,97,0.30759112,0.306608222
658,Female,70,Severe,98,0.335878802,0.334895903
659,Female,70,Severe,99,0.366446531,0.365463633
660,Female,70,Severe,100,0.399402744,0.398419845
661,Female,71,No,71,0.011611451,0.011185463
662,Female,71,No,72,0.013360731,0.012904303
663,Female,71,No,73,0.015193942,0.014683833
664,Female,71,No,74,0.016986015,0.016458867
665,Female,71,No,75,0.020134293,0.019585497
666,Female,71,No,76,0.02314071,0.022550819
667,Female,71,No,77,0.027493719,0.026855768
668,Female,71,No,78,0.03322398,0.032574622
669,Female,71,No,79,0.039720437,0.039027056
670,Female,71,No,80,0.044703831,0.0439769
671,Female,71,No,81,0.050425965,0.049655682
672,Female,71,No,82,0.054784074,0.053981482
673,Female,71,No,83,0.061022751,0.060205193
674,Female,71,No,84,0.093927219,0.093071613
675,Female,71,No,85,0.104575061,0.103592163
676,Female,71,No,86,0.114265682,0.113282784
677,Female,71,No,87,0.124940914,0.123958016
678,Female,71,No,88,0.136689213,0.135706315
679,Female,71,No,89,0.149604683,0.148621784
680,Female,71,No,90,0.163783512,0.162800614
681,Female,71,No,91,0.179330789,0.178347891
682,Female,71,No,92,0.196352431,0.195369533
683,Female,71,No,93,0.214963448,0.213980549
684,Female,71,No,94,0.235274731,0.234291832
685,Female,71,No,95,0.257404948,0.25642205
686,Female,71,No,96,0.281470467,0.280487569
687,Female,71,No,97,0.30759112,0.306608222
688,Female,71,No,98,0.335878802,0.334895903
689,Female,71,No,99,0.366446531,0.365463633
690,Female,71,No,100,0.399402744,0.398419845
691,Female,71,Low,71,0.017857917,0.01743193
692,Female,71,Low,72,0.022186629,0.021730201
693,Female,71,Low,73,0.021599943,0.021089835
694,Female,71,Low,74,0.024615612,0.024088464
695,Female,71,Low,75,0.037006037,0.036457241
696,Female,71,Low,76,0.047347194,0.046757303
697,Female,71,Low,77,0.052118568,0.051480617
698,Female,71,Low,78,0.055227531,0.054578173
699,Female,71,Low,79,0.063951762,0.063258381
700,Female,71,Low,80,0.07866066,0.077933729
701,Female,71,Low,81,0.080329704,0.079559421
702,Female,71,Low,82,0.110166471,0.109363878
703,Female,71,Low,83,0.116176646,0.115359089
704,Female,71,Low,84,0.093927219,0.093071613
705,Female,71,Low,85,0.104575061,0.103592163
706,Female,71,Low,86,0.114265682,0.113282784
707,Female,71,Low,87,0.124940914,0.123958016
708,Female,71,Low,88,0.136689213,0.135706315
709,Female,71,Low,89,0.149604683,0.148621784
710,Female,71,Low,90,0.163783512,0.162800614
711,Female,71,Low,91,0.179330789,0.178347891
712,Female,71,Low,92,0.196352431,0.195369533
713,Female,71,Low,93,0.214963448,0.213980549
714,Female,71,Low,94,0.235274731,0.234291832
715,Female,71,Low,95,0.257404948,0.25642205
716,Female,71,Low,96,0.281470467,0.280487569
717,Female,71,Low,97,0.30759112,0.306608222
718,Female,71,Low,98,0.335878802,0.334895903
719,Female,71,Low,99,0.366446531,0.365463633
720,Female,71,Low,100,0.399402744,0.398419845
721,Female,71,Moderate,71,0.018150249,0.017724261
722,Female,71,Moderate,72,0.020063878,0.019607451
723,Female,71,Moderate,73,0.027976068,0.027465959
724,Female,71,Moderate,74,0.031417487,0.030890338
725,Female,71,Moderate,75,0.042189017,0.041640221
726,Female,71,Moderate,76,0.047875396,0.047285505
727,Female,71,Moderate,77,0.057508078,0.056870127
728,Female,71,Moderate,78,0.070917096,0.070267738
729,Female,71,Moderate,79,0.07049579,0.069802409
730,Female,71,Moderate,80,0.086062858,0.085335927
731,Female,71,Moderate,81,0.082148052,0.081377769
732,Female,71,Moderate,82,0.120526573,0.11972398
733,Female,71,Moderate,83,0.110635138,0.10981758
734,Female,71,Moderate,84,0.093927219,0.093071613
735,Female,71,Moderate,85,0.104575061,0.103592163
736,Female,71,Moderate,86,0.114265682,0.113282784
737,Female,71,Moderate,87,0.124940914,0.123958016
738,Female,71,Moderate,88,0.136689213,0.135706315
739,Female,71,Moderate,89,0.149604683,0.148621784
740,Female,71,Moderate,90,0.163783512,0.162800614
741,Female,71,Moderate,91,0.179330789,0.178347891
742,Female,71,Moderate,92,0.196352431,0.195369533
743,Female,71,Moderate,93,0.214963448,0.213980549
744,Female,71,Moderate,94,0.235274731,0.234291832
745,Female,71,Moderate,95,0.257404948,0.25642205
746,Female,71,Moderate,96,0.281470467,0.280487569
747,Female,71,Moderate,97,0.30759112,0.306608222
748,Female,71,Moderate,98,0.335878802,0.334895903
749,Female,71,Moderate,99,0.366446531,0.365463633
750,Female,71,Moderate,100,0.399402744,0.398419845
751,Female,71,Severe,71,0.056423571,0.055997583
752,Female,71,Severe,72,0.057507132,0.057050704
753,Female,71,Severe,73,0.063415144,0.062905035
754,Female,71,Severe,74,0.065605127,0.065077979
755,Female,71,Severe,75,0.070744177,0.070195381
756,Female,71,Severe,76,0.076389329,0.075799438
757,Female,71,Severe,77,0.084486405,0.083848454
758,Female,71,Severe,78,0.095925596,0.095276238
759,Female,71,Severe,79,0.108458326,0.107764945
760,Female,71,Severe,80,0.116717881,0.11599095
761,Female,71,Severe,81,0.120714153,0.11994387
762,Female,71,Severe,82,0.088652173,0.087849581
763,Female,71,Severe,83,0.123907783,0.123090225
764,Female,71,Severe,84,0.093927219,0.093071613
765,Female,71,Severe,85,0.104575061,0.103592163
766,Female,71,Severe,86,0.114265682,0.113282784
767,Female,71,Severe,87,0.124940914,0.123958016
768,Female,71,Severe,88,0.136689213,0.135706315
769,Female,71,Severe,89,0.149604683,0.148621784
770,Female,71,Severe,90,0.163783512,0.162800614
771,Female,71,Severe,91,0.179330789,0.178347891
772,Female,71,Severe,92,0.196352431,0.195369533
773,Female,71,Severe,93,0.214963448,0.213980549
774,Female,71,Severe,94,0.235274731,0.234291832
775,Female,71,Severe,95,0.257404948,0.25642205
776,Female,71,Severe,96,0.281470467,0.280487569
777,Female,71,Severe,97,0.30759112,0.306608222
778,Female,71,Severe,98,0.335878802,0.334895903
779,Female,71,Severe,99,0.366446531,0.365463633
780,Female,71,Severe,100,0.399402744,0.398419845
781,Female,72,No,72,0.012311404,0.011854976
782,Female,72,No,73,0.014115582,0.013605473
783,Female,72,No,74,0.016588506,0.016061357
784,Female,72,No,75,0.01933591,0.018787114
785,Female,72,No,76,0.021741039,0.021151148
786,Female,72,No,77,0.026093035,0.025455084
787,Female,72,No,78,0.031300951,0.030651593
788,Female,72,No,79,0.038223252,0.037529871
789,Female,72,No,80,0.043544007,0.042817077
790,Female,72,No,81,0.049364146,0.048593863
791,Female,72,No,82,0.052584239,0.051781646
792,Female,72,No,83,0.061558541,0.060740983
793,Female,72,No,84,0.074412034,0.073556428
794,Female,72,No,85,0.104575061,0.103592163
795,Female,72,No,86,0.114265682,0.113282784
796,Female,72,No,87,0.124940914,0.123958016
797,Female,72,No,88,0.136689213,0.135706315
798,Female,72,No,89,0.149604683,0.148621784
799,Female,72,No,90,0.163783512,0.162800614
800,Female,72,No,91,0.179330789,0.178347891
801,Female,72,No,92,0.196352431,0.195369533
802,Female,72,No,93,0.214963448,0.213980549
803,Female,72,No,94,0.235274731,0.234291832
804,Female,72,No,95,0.257404948,0.25642205
805,Female,72,No,96,0.281470467,0.280487569
806,Female,72,No,97,0.30759112,0.306608222
807,Female,72,No,98,0.335878802,0.334895903
808,Female,72,No,99,0.366446531,0.365463633
809,Female,72,No,100,0.399402744,0.398419845
810,Female,72,Low,72,0.019185023,0.018728595
811,Female,72,Low,73,0.01959478,0.019084671
812,Female,72,Low,74,0.021788298,0.02126115
813,Female,72,Low,75,0.032314477,0.031765681
814,Female,72,Low,76,0.036045743,0.035455852
815,Female,72,Low,77,0.038946363,0.038308413
816,Female,72,Low,78,0.058087316,0.057437958
817,Female,72,Low,79,0.055708589,0.055015208
818,Female,72,Low,80,0.07382548,0.073098549
819,Female,72,Low,81,0.06485255,0.064082267
820,Female,72,Low,82,0.081549424,0.080746831
821,Female,72,Low,83,0.068049863,0.067232305
822,Female,72,Low,84,0.084319271,0.083463665
823,Female,72,Low,85,0.104575061,0.103592163
824,Female,72,Low,86,0.114265682,0.113282784
825,Female,72,Low,87,0.124940914,0.123958016
826,Female,72,Low,88,0.136689213,0.135706315
827,Female,72,Low,89,0.149604683,0.148621784
828,Female,72,Low,90,0.163783512,0.162800614
829,Female,72,Low,91,0.179330789,0.178347891
830,Female,72,Low,92,0.196352431,0.195369533
831,Female,72,Low,93,0.214963448,0.213980549
832,Female,72,Low,94,0.235274731,0.234291832
833,Female,72,Low,95,0.257404948,0.25642205
834,Female,72,Low,96,0.281470467,0.280487569
835,Female,72,Low,97,0.30759112,0.306608222
836,Female,72,Low,98,0.335878802,0.334895903
837,Female,72,Low,99,0.366446531,0.365463633
838,Female,72,Low,100,0.399402744,0.398419845
839,Female,72,Moderate,72,0.01677984,0.016323412
840,Female,72,Moderate,73,0.027721609,0.0272115
841,Female,72,Moderate,74,0.02853932,0.028012171
842,Female,72,Moderate,75,0.036807807,0.03625901
843,Female,72,Moderate,76,0.041801302,0.041211411
844,Female,72,Moderate,77,0.050456952,0.049819001
845,Female,72,Moderate,78,0.056301917,0.055652559
846,Female,72,Moderate,79,0.066339348,0.065645967
847,Female,72,Moderate,80,0.082488468,0.081761538
848,Female,72,Moderate,81,0.091068874,0.090298591
849,Female,72,Moderate,82,0.119767435,0.118964843
850,Female,72,Moderate,83,0.116057804,0.115240247
851,Female,72,Moderate,84,0.11158484,0.110729234
852,Female,72,Moderate,85,0.104575061,0.103592163
853,Female,72,Moderate,86,0.114265682,0.113282784
854,Female,72,Moderate,87,0.124940914,0.123958016
855,Female,72,Moderate,88,0.136689213,0.135706315
856,Female,72,Moderate,89,0.149604683,0.148621784
857,Female,72,Moderate,90,0.163783512,0.162800614
858,Female,72,Moderate,91,0.179330789,0.178347891
859,Female,72,Moderate,92,0.196352431,0.195369533
860,Female,72,Moderate,93,0.214963448,0.213980549
861,Female,72,Moderate,94,0.235274731,0.234291832
862,Female,72,Moderate,95,0.257404948,0.25642205
863,Female,72,Moderate,96,0.281470467,0.280487569
864,Female,72,Moderate,97,0.30759112,0.306608222
865,Female,72,Moderate,98,0.335878802,0.334895903
866,Female,72,Moderate,99,0.366446531,0.365463633
867,Female,72,Moderate,100,0.399402744,0.398419845
868,Female,72,Severe,72,0.06133911,0.060882683
869,Female,72,Severe,73,0.062140664,0.061630555
870,Female,72,Severe,74,0.061593716,0.061066567
871,Female,72,Severe,75,0.06902508,0.068476284
872,Female,72,Severe,76,0.076119235,0.075529344
873,Female,72,Severe,77,0.082828248,0.082190297
874,Female,72,Severe,78,0.09476317,0.094113812
875,Female,72,Severe,79,0.10069695,0.100003569
876,Female,72,Severe,80,0.122289318,0.121562387
877,Female,72,Severe,81,0.120985616,0.120215333
878,Female,72,Severe,82,0.117282935,0.116480343
879,Female,72,Severe,83,0.132745036,0.131927478
880,Female,72,Severe,84,0.137893033,0.137037427
881,Female,72,Severe,85,0.104575061,0.103592163
882,Female,72,Severe,86,0.114265682,0.113282784
883,Female,72,Severe,87,0.124940914,0.123958016
884,Female,72,Severe,88,0.136689213,0.135706315
885,Female,72,Severe,89,0.149604683,0.148621784
886,Female,72,Severe,90,0.163783512,0.162800614
887,Female,72,Severe,91,0.179330789,0.178347891
888,Female,72,Severe,92,0.196352431,0.195369533
889,Female,72,Severe,93,0.214963448,0.213980549
890,Female,72,Severe,94,0.235274731,0.234291832
891,Female,72,Severe,95,0.257404948,0.25642205
892,Female,72,Severe,96,0.281470467,0.280487569
893,Female,72,Severe,97,0.30759112,0.306608222
894,Female,72,Severe,98,0.335878802,0.334895903
895,Female,72,Severe,99,0.366446531,0.365463633
896,Female,72,Severe,100,0.399402744,0.398419845
897,Female,73,No,73,0.013813051,0.013302942
898,Female,73,No,74,0.015800477,0.015273329
899,Female,73,No,75,0.018614935,0.018066139
900,Female,73,No,76,0.020865531,0.02027564
901,Female,73,No,77,0.025172972,0.024535021
902,Female,73,No,78,0.029617682,0.028968324
903,Female,73,No,79,0.034821355,0.034127974
904,Female,73,No,80,0.04217155,0.04144462
905,Female,73,No,81,0.048295413,0.04752513
906,Female,73,No,82,0.053218805,0.052416212
907,Female,73,No,83,0.059429969,0.058612411
908,Female,73,No,84,0.074861348,0.074005741
909,Female,73,No,85,0.080107283,0.079124385
910,Female,73,No,86,0.114265682,0.113282784
911,Female,73,No,87,0.124940914,0.123958016
912,Female,73,No,88,0.136689213,0.135706315
913,Female,73,No,89,0.149604683,0.148621784
914,Female,73,No,90,0.163783512,0.162800614
915,Female,73,No,91,0.179330789,0.178347891
916,Female,73,No,92,0.196352431,0.195369533
917,Female,73,No,93,0.214963448,0.213980549
918,Female,73,No,94,0.235274731,0.234291832
919,Female,73,No,95,0.257404948,0.25642205
920,Female,73,No,96,0.281470467,0.280487569
921,Female,73,No,97,0.30759112,0.306608222
922,Female,73,No,98,0.335878802,0.334895903
923,Female,73,No,99,0.366446531,0.365463633
924,Female,73,No,100,0.399402744,0.398419845
925,Female,73,Low,73,0.019091424,0.018581316
926,Female,73,Low,74,0.019941807,0.019414659
927,Female,73,Low,75,0.028542296,0.0279935
928,Female,73,Low,76,0.032880847,0.032290956
929,Female,73,Low,77,0.040194178,0.039556227
930,Female,73,Low,78,0.050575538,0.04992618
931,Female,73,Low,79,0.049957287,0.049263906
932,Female,73,Low,80,0.080638412,0.079911482
933,Female,73,Low,81,0.087454136,0.086683853
934,Female,73,Low,82,0.086726241,0.085923648
935,Female,73,Low,83,0.109487978,0.10867042
936,Female,73,Low,84,0.078457751,0.077602145
937,Female,73,Low,85,0.096793353,0.095810455
938,Female,73,Low,86,0.114265682,0.113282784
939,Female,73,Low,87,0.124940914,0.123958016
940,Female,73,Low,88,0.136689213,0.135706315
941,Female,73,Low,89,0.149604683,0.148621784
942,Female,73,Low,90,0.163783512,0.162800614
943,Female,73,Low,91,0.179330789,0.178347891
944,Female,73,Low,92,0.196352431,0.195369533
945,Female,73,Low,93,0.214963448,0.213980549
946,Female,73,Low,94,0.235274731,0.234291832
947,Female,73,Low,95,0.257404948,0.25642205
948,Female,73,Low,96,0.281470467,0.280487569
949,Female,73,Low,97,0.30759112,0.306608222
